userId,movieId
3596.0,2880.0
3596.0,5829.0
3596.0,3506.0
3596.0,599.0
3596.0,2912.0
3596.0,4579.0
3596.0,3688.0
3596.0,757.0
3596.0,374.0
3596.0,3706.0
3597.0,8.0
3598.0,3097.0
3598.0,1066.0
3598.0,3987.0
3598.0,4197.0
3598.0,4735.0
3599.0,4864.0
3599.0,3715.0
3599.0,5385.0
3599.0,5898.0
3599.0,4364.0
3599.0,3342.0
3599.0,143.0
3599.0,3729.0
3599.0,3987.0
3599.0,4244.0
3599.0,5142.0
3599.0,2729.0
3599.0,1451.0
3599.0,5807.0
3599.0,4145.0
3599.0,3260.0
3599.0,1987.0
3599.0,2629.0
3599.0,4295.0
3599.0,3278.0
3599.0,5071.0
3599.0,5207.0
3599.0,3163.0
3599.0,3677.0
3599.0,2787.0
3599.0,2534.0
3599.0,4028.0
3599.0,1008.0
3599.0,1906.0
3600.0,1628.0
3600.0,5379.0
3600.0,4627.0
3600.0,1015.0
3600.0,6046.0
3600.0,1439.0
3600.0,675.0
3600.0,681.0
3600.0,172.0
3600.0,436.0
3600.0,567.0
3600.0,5818.0
3600.0,2495.0
3600.0,4800.0
3600.0,3403.0
3600.0,4548.0
3600.0,203.0
3600.0,2139.0
3600.0,4060.0
3600.0,1645.0
3600.0,3951.0
3600.0,1833.0
3600.0,4856.0
3600.0,3453.0
3600.0,5887.0
3601.0,4646.0
3601.0,4519.0
3601.0,3050.0
3601.0,4624.0
3601.0,1299.0
3601.0,4025.0
3602.0,5794.0
3602.0,1419.0
3602.0,5355.0
3603.0,2361.0
3603.0,2788.0
3603.0,2589.0
3604.0,1772.0
3604.0,4716.0
3604.0,2469.0
3604.0,38.0
3605.0,672.0
3605.0,2500.0
3605.0,2502.0
3605.0,616.0
3605.0,444.0
3605.0,2475.0
3605.0,4840.0
3605.0,912.0
3605.0,2385.0
3605.0,5138.0
3605.0,5225.0
3605.0,4600.0
3605.0,1529.0
3605.0,2268.0
3605.0,3044.0
3606.0,4320.0
3606.0,271.0
3607.0,2565.0
3608.0,4416.0
3608.0,1352.0
3608.0,5452.0
3608.0,2888.0
3608.0,540.0
3608.0,349.0
3609.0,4210.0
3609.0,5013.0
3609.0,5518.0
3610.0,3985.0
3610.0,2290.0
3610.0,5260.0
3610.0,2693.0
3610.0,4633.0
3611.0,4106.0
3611.0,3474.0
3611.0,71.0
3612.0,2713.0
3612.0,4889.0
3612.0,4039.0
3613.0,5849.0
3613.0,233.0
3614.0,3856.0
3614.0,157.0
3615.0,5857.0
3615.0,5675.0
3615.0,3501.0
3615.0,3891.0
3615.0,5943.0
3615.0,1627.0
3616.0,5840.0
3616.0,5938.0
3616.0,4898.0
3616.0,1734.0
3617.0,2948.0
3617.0,1095.0
3617.0,4775.0
3617.0,5806.0
3617.0,4920.0
3617.0,1946.0
3618.0,1121.0
3618.0,525.0
3618.0,1037.0
3619.0,3073.0
3619.0,1602.0
3619.0,2692.0
3619.0,1253.0
3619.0,230.0
3619.0,2023.0
3619.0,3114.0
3619.0,5131.0
3619.0,1487.0
3619.0,4880.0
3619.0,5554.0
3619.0,4471.0
3619.0,5177.0
3619.0,569.0
3620.0,3658.0
3620.0,476.0
3621.0,576.0
3621.0,5410.0
3621.0,2135.0
3621.0,4199.0
3622.0,1728.0
3622.0,1928.0
3622.0,2448.0
3622.0,3860.0
3622.0,150.0
3622.0,2460.0
3622.0,2207.0
3622.0,4006.0
3622.0,3112.0
3622.0,2219.0
3622.0,2991.0
3622.0,1329.0
3622.0,5184.0
3622.0,5572.0
3622.0,4038.0
3622.0,1994.0
3622.0,331.0
3622.0,1359.0
3622.0,4945.0
3622.0,2006.0
3622.0,3930.0
3622.0,2014.0
3622.0,1763.0
3622.0,5733.0
3622.0,3433.0
3622.0,3438.0
3622.0,1143.0
3622.0,6009.0
3622.0,2811.0
3622.0,2303.0
3623.0,510.0
3624.0,31.0
3624.0,905.0
3624.0,1539.0
3624.0,3641.0
3625.0,104.0
3625.0,4232.0
3625.0,2483.0
3625.0,5787.0
3625.0,4495.0
3626.0,3000.0
3627.0,3540.0
3627.0,3476.0
3627.0,357.0
3627.0,2839.0
3628.0,2312.0
3628.0,3240.0
3628.0,3815.0
3629.0,2480.0
3629.0,5342.0
3630.0,5193.0
3630.0,3029.0
3630.0,3534.0
3630.0,3623.0
3631.0,1497.0
3631.0,4618.0
3631.0,3291.0
3631.0,5063.0
3632.0,3922.0
3632.0,4902.0
3632.0,526.0
3633.0,1735.0
3633.0,4968.0
3633.0,5815.0
3633.0,2221.0
3633.0,3476.0
3633.0,2871.0
3633.0,4731.0
3634.0,5531.0
3634.0,2884.0
3634.0,774.0
3634.0,2844.0
3634.0,1916.0
3634.0,5051.0
3634.0,5327.0
3634.0,3518.0
3634.0,4345.0
3634.0,2234.0
3634.0,4351.0
3634.0,4476.0
3634.0,1310.0
3634.0,2463.0
3635.0,1057.0
3635.0,5878.0
3636.0,3170.0
3636.0,475.0
3636.0,5482.0
3636.0,3307.0
3636.0,813.0
3636.0,1265.0
3636.0,3922.0
3636.0,5364.0
3636.0,2614.0
3636.0,27.0
3636.0,478.0
3636.0,2111.0
3637.0,2485.0
3637.0,2599.0
3638.0,3456.0
3638.0,1440.0
3638.0,2407.0
3638.0,2347.0
3638.0,5228.0
3638.0,5775.0
3638.0,1360.0
3638.0,5895.0
3638.0,2136.0
3638.0,4281.0
3638.0,5084.0
3638.0,446.0
3639.0,5825.0
3639.0,1094.0
3639.0,2184.0
3639.0,5136.0
3639.0,1682.0
3639.0,4090.0
3639.0,1950.0
3640.0,4768.0
3640.0,5455.0
3640.0,4562.0
3640.0,3162.0
3640.0,3421.0
3640.0,5951.0
3641.0,3842.0
3641.0,1481.0
3641.0,1034.0
3641.0,4652.0
3641.0,2609.0
3641.0,1685.0
3641.0,5974.0
3641.0,3351.0
3641.0,1304.0
3641.0,1725.0
3641.0,5950.0
3641.0,2581.0
3642.0,1024.0
3642.0,259.0
3642.0,5573.0
3642.0,1510.0
3642.0,1364.0
3642.0,3820.0
3642.0,14.0
3642.0,1231.0
3642.0,2226.0
3642.0,3732.0
3642.0,597.0
3642.0,1558.0
3642.0,3129.0
3642.0,4984.0
3642.0,473.0
3642.0,5158.0
3642.0,5725.0
3643.0,2017.0
3643.0,1890.0
3643.0,3331.0
3643.0,4230.0
3643.0,266.0
3643.0,4747.0
3643.0,82.0
3643.0,4530.0
3643.0,5204.0
3643.0,2494.0
3643.0,5982.0
3644.0,4788.0
3644.0,2436.0
3644.0,276.0
3645.0,4289.0
3645.0,932.0
3645.0,646.0
3646.0,3915.0
3646.0,635.0
3647.0,5890.0
3647.0,2625.0
3647.0,3082.0
3647.0,2194.0
3647.0,1429.0
3647.0,4630.0
3647.0,4634.0
3647.0,30.0
3647.0,4258.0
3647.0,2340.0
3647.0,4266.0
3647.0,5805.0
3647.0,176.0
3647.0,3889.0
3647.0,4276.0
3647.0,2881.0
3647.0,1863.0
3647.0,5964.0
3647.0,3799.0
3647.0,734.0
3647.0,3429.0
3647.0,3816.0
3647.0,3945.0
3647.0,4461.0
3647.0,5874.0
3647.0,1400.0
3647.0,1660.0
3648.0,4390.0
3648.0,5257.0
3648.0,1232.0
3648.0,5330.0
3648.0,2908.0
3648.0,2461.0
3648.0,1471.0
3649.0,5843.0
3649.0,1022.0
3650.0,3622.0
3650.0,2033.0
3650.0,6025.0
3650.0,1194.0
3650.0,1357.0
3650.0,3697.0
3650.0,3706.0
3650.0,1822.0
3651.0,1026.0
3651.0,3299.0
3651.0,1925.0
3651.0,4167.0
3651.0,1610.0
3651.0,428.0
3651.0,1550.0
3651.0,3695.0
3651.0,3792.0
3651.0,1044.0
3651.0,3733.0
3651.0,822.0
3651.0,119.0
3651.0,3897.0
3651.0,2703.0
3651.0,3388.0
3651.0,863.0
3652.0,5770.0
3652.0,4172.0
3652.0,1479.0
3653.0,1313.0
3653.0,3414.0
3653.0,5191.0
3654.0,2947.0
3654.0,5751.0
3655.0,2308.0
3655.0,2440.0
3655.0,1452.0
3655.0,2442.0
3655.0,1623.0
3655.0,1042.0
3655.0,5524.0
3655.0,4637.0
3655.0,4904.0
3655.0,4012.0
3655.0,4404.0
3655.0,5557.0
3655.0,3638.0
3655.0,2487.0
3655.0,1976.0
3655.0,1602.0
3655.0,3275.0
3655.0,3155.0
3655.0,2775.0
3655.0,5594.0
3655.0,5468.0
3655.0,3193.0
3656.0,2432.0
3656.0,1409.0
3656.0,406.0
3656.0,5642.0
3656.0,6031.0
3656.0,5522.0
3656.0,1942.0
3656.0,2839.0
3656.0,153.0
3656.0,3883.0
3656.0,5165.0
3656.0,174.0
3656.0,5808.0
3656.0,5812.0
3656.0,1973.0
3656.0,4408.0
3656.0,1850.0
3656.0,59.0
3656.0,4798.0
3656.0,1343.0
3656.0,3777.0
3656.0,96.0
3656.0,3786.0
3656.0,5964.0
3656.0,2007.0
3656.0,344.0
3656.0,399.0
3656.0,1759.0
3656.0,4576.0
3656.0,5217.0
3656.0,2534.0
3656.0,2790.0
3656.0,2279.0
3656.0,4464.0
3656.0,2802.0
3656.0,4596.0
3656.0,3326.0
3656.0,2655.0
3656.0,3007.0
3656.0,1662.0
3657.0,1537.0
3657.0,1859.0
3657.0,805.0
3657.0,449.0
3657.0,1224.0
3657.0,2226.0
3657.0,2094.0
3657.0,3858.0
3658.0,2392.0
3658.0,34.0
3658.0,3267.0
3658.0,4996.0
3658.0,1767.0
3658.0,4970.0
3658.0,2956.0
3658.0,109.0
3658.0,1368.0
3658.0,274.0
3658.0,3390.0
3658.0,1814.0
3658.0,2072.0
3658.0,5881.0
3658.0,5530.0
3658.0,3454.0
3659.0,892.0
3659.0,181.0
3660.0,183.0
3661.0,1184.0
3661.0,2720.0
3661.0,931.0
3661.0,1187.0
3661.0,3879.0
3661.0,104.0
3661.0,5642.0
3661.0,331.0
3661.0,2353.0
3661.0,4430.0
3661.0,1745.0
3661.0,5683.0
3661.0,4469.0
3661.0,5878.0
3661.0,3258.0
3661.0,5690.0
3661.0,1884.0
3661.0,3357.0
3661.0,5438.0
3661.0,4063.0
3662.0,2327.0
3662.0,3202.0
3662.0,2051.0
3662.0,5764.0
3662.0,517.0
3662.0,2519.0
3662.0,1544.0
3662.0,5514.0
3662.0,1675.0
3662.0,783.0
3662.0,4056.0
3662.0,5297.0
3662.0,2964.0
3662.0,4931.0
3662.0,5142.0
3662.0,5911.0
3662.0,3481.0
3662.0,26.0
3662.0,1647.0
3662.0,1181.0
3662.0,4796.0
3662.0,4870.0
3662.0,406.0
3662.0,305.0
3662.0,168.0
3662.0,2857.0
3662.0,5677.0
3662.0,1969.0
3662.0,2998.0
3662.0,3767.0
3662.0,1848.0
3662.0,3241.0
3662.0,826.0
3662.0,188.0
3662.0,2494.0
3662.0,2624.0
3662.0,4033.0
3662.0,1931.0
3662.0,5942.0
3662.0,471.0
3662.0,1095.0
3662.0,203.0
3662.0,4177.0
3662.0,5205.0
3662.0,598.0
3662.0,855.0
3662.0,4440.0
3662.0,5496.0
3662.0,4730.0
3662.0,3937.0
3662.0,3812.0
3662.0,231.0
3662.0,3688.0
3662.0,489.0
3662.0,2663.0
3662.0,1391.0
3662.0,1064.0
3662.0,3831.0
3662.0,4249.0
3662.0,2068.0
3662.0,1274.0
3662.0,2939.0
3662.0,636.0
3663.0,2749.0
3664.0,2408.0
3664.0,1861.0
3664.0,1473.0
3664.0,2952.0
3664.0,3720.0
3664.0,1490.0
3664.0,2579.0
3664.0,3669.0
3664.0,3097.0
3665.0,4219.0
3665.0,1861.0
3665.0,5571.0
3665.0,2879.0
3666.0,4261.0
3666.0,5570.0
3666.0,3909.0
3666.0,5830.0
3666.0,3242.0
3666.0,5484.0
3666.0,3981.0
3666.0,1812.0
3666.0,924.0
3666.0,541.0
3666.0,4159.0
3667.0,2752.0
3667.0,5057.0
3667.0,3448.0
3668.0,32.0
3668.0,2370.0
3668.0,4323.0
3668.0,3315.0
3668.0,2151.0
3668.0,3459.0
3668.0,654.0
3668.0,5240.0
3668.0,3684.0
3668.0,1187.0
3668.0,4244.0
3668.0,4853.0
3668.0,662.0
3668.0,248.0
3668.0,3012.0
3668.0,1818.0
3668.0,2043.0
3668.0,3836.0
3668.0,5652.0
3669.0,643.0
3669.0,3364.0
3669.0,2534.0
3669.0,5640.0
3669.0,5807.0
3669.0,1339.0
3670.0,4503.0
3671.0,576.0
3671.0,2851.0
3671.0,1892.0
3671.0,455.0
3671.0,105.0
3671.0,4810.0
3671.0,684.0
3671.0,5101.0
3671.0,5582.0
3671.0,1327.0
3671.0,2387.0
3671.0,846.0
3671.0,4025.0
3671.0,2009.0
3671.0,4639.0
3671.0,636.0
3671.0,4126.0
3671.0,5183.0
3672.0,2560.0
3672.0,2873.0
3672.0,2290.0
3672.0,4859.0
3672.0,1763.0
3673.0,6016.0
3673.0,321.0
3673.0,4291.0
3673.0,169.0
3673.0,206.0
3673.0,568.0
3673.0,5715.0
3673.0,5589.0
3673.0,4856.0
3673.0,3001.0
3673.0,3774.0
3673.0,5823.0
3674.0,3792.0
3674.0,1643.0
3674.0,2575.0
3674.0,2512.0
3674.0,4221.0
3674.0,4053.0
3674.0,5466.0
3674.0,2747.0
3674.0,4412.0
3674.0,2621.0
3674.0,5725.0
3674.0,2645.0
3675.0,932.0
3675.0,2749.0
3675.0,5286.0
3676.0,2246.0
3676.0,129.0
3676.0,2434.0
3676.0,2231.0
3676.0,2824.0
3676.0,2697.0
3676.0,3981.0
3676.0,2704.0
3676.0,5009.0
3676.0,2451.0
3676.0,5015.0
3676.0,2459.0
3676.0,3101.0
3676.0,4638.0
3676.0,800.0
3676.0,161.0
3676.0,4813.0
3676.0,164.0
3676.0,421.0
3676.0,2856.0
3676.0,1322.0
3676.0,1453.0
3676.0,4016.0
3676.0,5555.0
3676.0,2868.0
3676.0,5257.0
3676.0,5824.0
3676.0,3005.0
3676.0,1214.0
3676.0,1954.0
3676.0,4544.0
3676.0,4545.0
3676.0,3403.0
3676.0,3652.0
3676.0,5574.0
3676.0,1735.0
3676.0,73.0
3676.0,2123.0
3676.0,1612.0
3676.0,3763.0
3676.0,3279.0
3676.0,1879.0
3676.0,2392.0
3676.0,36.0
3676.0,4188.0
3676.0,1516.0
3676.0,4575.0
3676.0,5904.0
3676.0,3563.0
3676.0,3692.0
3676.0,4846.0
3676.0,369.0
3676.0,3189.0
3676.0,4598.0
3676.0,5625.0
3676.0,4475.0
3676.0,4256.0
3677.0,2258.0
3677.0,4341.0
3677.0,5366.0
3678.0,3552.0
3678.0,3339.0
3678.0,4171.0
3678.0,1780.0
3678.0,3125.0
3678.0,3766.0
3678.0,5754.0
3678.0,5756.0
3678.0,1342.0
3678.0,5611.0
3679.0,5443.0
3679.0,2148.0
3679.0,325.0
3679.0,3046.0
3679.0,1225.0
3679.0,4653.0
3679.0,2254.0
3679.0,4173.0
3679.0,2612.0
3679.0,4553.0
3680.0,2624.0
3680.0,5636.0
3680.0,4199.0
3680.0,1549.0
3680.0,718.0
3680.0,5043.0
3680.0,3860.0
3680.0,4420.0
3681.0,4129.0
3681.0,5012.0
3681.0,2887.0
3682.0,2380.0
3682.0,1676.0
3682.0,4421.0
3682.0,5105.0
3683.0,515.0
3683.0,5569.0
3683.0,4111.0
3683.0,4496.0
3683.0,1170.0
3683.0,1555.0
3683.0,3103.0
3683.0,881.0
3683.0,4008.0
3683.0,1194.0
3683.0,3374.0
3683.0,4530.0
3683.0,4662.0
3683.0,1081.0
3683.0,1466.0
3683.0,1601.0
3683.0,323.0
3683.0,4648.0
3683.0,4681.0
3683.0,4215.0
3683.0,5335.0
3683.0,1890.0
3683.0,3564.0
3683.0,1777.0
3683.0,1143.0
3683.0,1147.0
3683.0,1918.0
3684.0,4554.0
3684.0,2576.0
3684.0,1762.0
3684.0,259.0
3684.0,2038.0
3684.0,2437.0
3684.0,5641.0
3684.0,2474.0
3684.0,5102.0
3684.0,2885.0
3684.0,1328.0
3684.0,5642.0
3684.0,206.0
3684.0,1430.0
3684.0,2985.0
3684.0,4441.0
3684.0,5135.0
3684.0,5450.0
3684.0,3454.0
3684.0,5311.0
3685.0,39.0
3686.0,3712.0
3686.0,769.0
3686.0,5314.0
3686.0,3368.0
3686.0,3113.0
3686.0,2986.0
3686.0,2219.0
3686.0,5324.0
3686.0,4018.0
3686.0,5711.0
3686.0,2009.0
3686.0,5491.0
3686.0,4436.0
3686.0,1246.0
3686.0,1591.0
3686.0,234.0
3686.0,5135.0
3686.0,5970.0
3686.0,2461.0
3686.0,1182.0
3687.0,5993.0
3687.0,3509.0
3688.0,1792.0
3688.0,5249.0
3688.0,2435.0
3688.0,1797.0
3688.0,3592.0
3688.0,12.0
3688.0,5138.0
3688.0,2799.0
3688.0,1052.0
3688.0,3869.0
3688.0,5765.0
3688.0,1836.0
3688.0,2733.0
3688.0,4274.0
3688.0,1203.0
3688.0,2741.0
3688.0,312.0
3688.0,4026.0
3688.0,444.0
3688.0,1985.0
3688.0,4162.0
3688.0,5830.0
3688.0,2119.0
3688.0,5961.0
3688.0,5944.0
3688.0,184.0
3688.0,1760.0
3688.0,4835.0
3688.0,1508.0
3688.0,359.0
3688.0,4328.0
3688.0,746.0
3688.0,748.0
3688.0,1135.0
3688.0,626.0
3688.0,2420.0
3688.0,5750.0
3688.0,4087.0
3688.0,4989.0
3688.0,4620.0
3689.0,2689.0
3689.0,2307.0
3689.0,1814.0
3689.0,5259.0
3689.0,2190.0
3689.0,1685.0
3689.0,5398.0
3689.0,5528.0
3689.0,2203.0
3689.0,1052.0
3689.0,3316.0
3689.0,5147.0
3689.0,3364.0
3689.0,4645.0
3689.0,180.0
3689.0,2865.0
3689.0,2318.0
3689.0,3380.0
3689.0,1333.0
3689.0,3254.0
3689.0,4920.0
3689.0,884.0
3689.0,698.0
3689.0,1723.0
3689.0,1340.0
3689.0,2493.0
3689.0,4288.0
3689.0,2370.0
3689.0,3723.0
3689.0,1734.0
3689.0,2889.0
3689.0,1228.0
3689.0,3535.0
3689.0,339.0
3689.0,1294.0
3689.0,4955.0
3689.0,4829.0
3689.0,1375.0
3689.0,226.0
3689.0,4579.0
3689.0,228.0
3689.0,3304.0
3689.0,106.0
3689.0,1643.0
3689.0,907.0
3689.0,494.0
3689.0,4925.0
3689.0,3697.0
3689.0,5874.0
3689.0,3956.0
3689.0,5625.0
3689.0,122.0
3689.0,511.0
3690.0,3808.0
3690.0,3750.0
3691.0,4450.0
3691.0,433.0
3691.0,431.0
3691.0,1489.0
3691.0,4724.0
3691.0,2046.0
3692.0,5636.0
3692.0,3083.0
3692.0,5133.0
3692.0,2068.0
3692.0,4631.0
3692.0,3610.0
3692.0,3099.0
3692.0,4126.0
3692.0,3622.0
3692.0,4650.0
3692.0,2610.0
3692.0,5691.0
3692.0,3648.0
3692.0,582.0
3692.0,3668.0
3692.0,5718.0
3692.0,5719.0
3692.0,1126.0
3692.0,5225.0
3692.0,1131.0
3692.0,2669.0
3692.0,5753.0
3692.0,5757.0
3692.0,139.0
3692.0,3213.0
3692.0,2712.0
3692.0,2202.0
3692.0,1702.0
3692.0,3241.0
3692.0,704.0
3692.0,2770.0
3692.0,4821.0
3692.0,2169.0
3692.0,5340.0
3692.0,224.0
3692.0,2284.0
3692.0,5876.0
3692.0,3835.0
3692.0,1066.0
3692.0,3326.0
3692.0,5333.0
3692.0,3329.0
3692.0,3854.0
3692.0,5394.0
3692.0,278.0
3692.0,2330.0
3692.0,2851.0
3692.0,2341.0
3692.0,4909.0
3692.0,5422.0
3692.0,824.0
3692.0,830.0
3692.0,4933.0
3692.0,1351.0
3692.0,3923.0
3692.0,2900.0
3692.0,4951.0
3692.0,5464.0
3692.0,2910.0
3692.0,4962.0
3692.0,4974.0
3692.0,886.0
3692.0,376.0
3692.0,1917.0
3692.0,391.0
3692.0,918.0
3692.0,3993.0
3692.0,2975.0
3692.0,3492.0
3692.0,1958.0
3692.0,1959.0
3692.0,1448.0
3692.0,938.0
3692.0,946.0
3692.0,1459.0
3692.0,5559.0
3692.0,5564.0
3692.0,1479.0
3692.0,461.0
3692.0,464.0
3692.0,1490.0
3692.0,3540.0
3692.0,3042.0
3692.0,4069.0
3692.0,1510.0
3692.0,1522.0
3692.0,4595.0
3692.0,3576.0
3692.0,2553.0
3692.0,5119.0
3693.0,4347.0
3693.0,2731.0
3694.0,352.0
3694.0,486.0
3694.0,265.0
3694.0,1937.0
3694.0,2450.0
3694.0,4663.0
3694.0,504.0
3695.0,672.0
3695.0,4353.0
3695.0,1026.0
3695.0,5473.0
3695.0,4938.0
3695.0,2508.0
3695.0,2958.0
3695.0,4765.0
3695.0,4115.0
3695.0,1273.0
3695.0,2075.0
3695.0,509.0
3695.0,2430.0
3695.0,4863.0
3696.0,3757.0
3696.0,5489.0
3696.0,5554.0
3696.0,3443.0
3696.0,1693.0
3696.0,3902.0
3697.0,3969.0
3697.0,5902.0
3697.0,655.0
3697.0,3099.0
3697.0,3227.0
3697.0,5654.0
3697.0,3865.0
3697.0,539.0
3697.0,2332.0
3697.0,1949.0
3697.0,3745.0
3697.0,1571.0
3697.0,560.0
3697.0,4021.0
3697.0,1976.0
3697.0,4154.0
3697.0,2747.0
3697.0,3517.0
3697.0,5188.0
3697.0,289.0
3697.0,5850.0
3697.0,2892.0
3697.0,3790.0
3697.0,2127.0
3697.0,468.0
3697.0,469.0
3697.0,3670.0
3697.0,1753.0
3697.0,5466.0
3697.0,5351.0
3697.0,2154.0
3697.0,1900.0
3697.0,3440.0
3697.0,2446.0
3697.0,2552.0
3697.0,4091.0
3697.0,2300.0
3697.0,4309.0
3698.0,5000.0
3698.0,2647.0
3698.0,4909.0
3698.0,1605.0
3698.0,95.0
3699.0,2425.0
3700.0,5120.0
3700.0,2561.0
3700.0,4483.0
3700.0,4868.0
3700.0,5000.0
3700.0,4105.0
3700.0,4107.0
3700.0,908.0
3700.0,2574.0
3700.0,5037.0
3700.0,6036.0
3700.0,494.0
3700.0,1174.0
3700.0,5271.0
3700.0,3274.0
3700.0,5274.0
3700.0,5744.0
3700.0,4517.0
3700.0,4519.0
3700.0,552.0
3700.0,2346.0
3700.0,3372.0
3700.0,1325.0
3700.0,4786.0
3700.0,443.0
3700.0,2365.0
3700.0,839.0
3700.0,5192.0
3700.0,4426.0
3700.0,970.0
3700.0,850.0
3700.0,2006.0
3700.0,4952.0
3700.0,2650.0
3700.0,2781.0
3700.0,4322.0
3700.0,3579.0
3700.0,4069.0
3700.0,1510.0
3700.0,5609.0
3700.0,3434.0
3700.0,1646.0
3700.0,2621.0
3700.0,2288.0
3700.0,3573.0
3700.0,4599.0
3700.0,4914.0
3700.0,766.0
3700.0,277.0
3701.0,724.0
3701.0,5684.0
3701.0,5367.0
3702.0,1026.0
3702.0,2595.0
3702.0,1062.0
3702.0,5864.0
3702.0,4778.0
3702.0,4643.0
3702.0,5364.0
3702.0,3577.0
3702.0,3003.0
3703.0,4716.0
3703.0,5029.0
3703.0,1321.0
3703.0,1098.0
3703.0,2955.0
3703.0,858.0
3703.0,630.0
3703.0,5527.0
3703.0,1337.0
3703.0,5946.0
3703.0,4507.0
3703.0,573.0
3703.0,4351.0
3704.0,4610.0
3704.0,2435.0
3704.0,4487.0
3704.0,3597.0
3704.0,6045.0
3704.0,41.0
3704.0,6023.0
3704.0,2483.0
3704.0,1588.0
3704.0,1973.0
3704.0,5431.0
3704.0,3060.0
3704.0,5443.0
3704.0,4044.0
3704.0,1743.0
3704.0,2768.0
3704.0,5861.0
3704.0,5634.0
3704.0,5492.0
3704.0,375.0
3704.0,2426.0
3704.0,1922.0
3705.0,4984.0
3705.0,3876.0
3705.0,453.0
3706.0,4866.0
3706.0,2412.0
3706.0,3210.0
3706.0,1036.0
3706.0,4111.0
3706.0,3032.0
3706.0,2578.0
3706.0,451.0
3706.0,536.0
3706.0,1050.0
3706.0,4379.0
3706.0,5148.0
3706.0,1181.0
3706.0,2335.0
3706.0,1583.0
3706.0,5554.0
3706.0,1331.0
3706.0,3265.0
3706.0,194.0
3706.0,4163.0
3706.0,1101.0
3706.0,4305.0
3706.0,3541.0
3706.0,2904.0
3706.0,3066.0
3706.0,2659.0
3706.0,997.0
3706.0,102.0
3706.0,747.0
3706.0,2668.0
3706.0,3090.0
3706.0,3695.0
3706.0,627.0
3706.0,2936.0
3706.0,249.0
3706.0,2426.0
3706.0,4347.0
3706.0,1404.0
3706.0,3069.0
3707.0,6019.0
3707.0,3218.0
3707.0,2291.0
3707.0,343.0
3707.0,1850.0
3707.0,666.0
3708.0,3012.0
3708.0,4395.0
3708.0,1405.0
3708.0,3894.0
3708.0,3385.0
3708.0,4093.0
3709.0,2505.0
3709.0,2237.0
3709.0,639.0
3710.0,120.0
3711.0,674.0
3711.0,2342.0
3711.0,3255.0
3712.0,5505.0
3712.0,3587.0
3712.0,3716.0
3712.0,4118.0
3712.0,1417.0
3712.0,2956.0
3712.0,2701.0
3712.0,5649.0
3712.0,1042.0
3712.0,5139.0
3712.0,534.0
3712.0,5279.0
3712.0,1443.0
3712.0,2982.0
3712.0,944.0
3712.0,4034.0
3712.0,2241.0
3712.0,2114.0
3712.0,4294.0
3712.0,2892.0
3712.0,207.0
3712.0,346.0
3712.0,5595.0
3712.0,5853.0
3712.0,864.0
3712.0,2657.0
3712.0,2789.0
3712.0,3315.0
3712.0,5370.0
3713.0,2192.0
3713.0,4354.0
3714.0,3372.0
3714.0,1711.0
3714.0,3764.0
3714.0,2070.0
3714.0,56.0
3714.0,2268.0
3715.0,3553.0
3715.0,4642.0
3715.0,1091.0
3715.0,5260.0
3715.0,4906.0
3715.0,1520.0
3715.0,4812.0
3715.0,3693.0
3715.0,1806.0
3715.0,2032.0
3715.0,3762.0
3715.0,2741.0
3715.0,22.0
3715.0,4407.0
3715.0,3673.0
3715.0,1883.0
3715.0,2172.0
3716.0,3458.0
3716.0,516.0
3716.0,5382.0
3716.0,2057.0
3716.0,5975.0
3716.0,652.0
3716.0,5391.0
3716.0,3984.0
3716.0,5124.0
3716.0,3999.0
3716.0,3361.0
3716.0,2600.0
3716.0,1449.0
3716.0,3372.0
3716.0,5636.0
3716.0,2735.0
3716.0,5936.0
3716.0,2867.0
3716.0,3636.0
3716.0,4921.0
3716.0,5179.0
3716.0,1879.0
3716.0,1984.0
3716.0,1569.0
3716.0,3145.0
3716.0,75.0
3716.0,3405.0
3716.0,2126.0
3716.0,3794.0
3716.0,3539.0
3716.0,5335.0
3716.0,5336.0
3716.0,3162.0
3716.0,3420.0
3716.0,5343.0
3716.0,4496.0
3716.0,5090.0
3716.0,3387.0
3716.0,748.0
3716.0,4207.0
3716.0,5618.0
3716.0,6003.0
3716.0,2045.0
3717.0,640.0
3718.0,5920.0
3718.0,2603.0
3719.0,5720.0
3719.0,3538.0
3719.0,3266.0
3719.0,3805.0
3719.0,583.0
3720.0,4559.0
3720.0,5267.0
3720.0,3671.0
3721.0,5251.0
3721.0,388.0
3721.0,647.0
3721.0,1161.0
3721.0,14.0
3721.0,3601.0
3721.0,2450.0
3721.0,3331.0
3721.0,532.0
3721.0,661.0
3721.0,2071.0
3721.0,2841.0
3721.0,923.0
3721.0,1696.0
3721.0,6049.0
3721.0,5339.0
3721.0,2341.0
3721.0,2855.0
3721.0,1064.0
3721.0,5674.0
3721.0,5932.0
3721.0,2162.0
3721.0,3630.0
3721.0,2995.0
3721.0,1588.0
3721.0,4021.0
3721.0,4745.0
3721.0,4538.0
3721.0,189.0
3721.0,1398.0
3721.0,4641.0
3721.0,2637.0
3721.0,1358.0
3721.0,3151.0
3721.0,466.0
3721.0,4515.0
3721.0,1166.0
3721.0,4201.0
3721.0,4571.0
3721.0,5725.0
3721.0,3422.0
3721.0,351.0
3721.0,3808.0
3721.0,3425.0
3721.0,2788.0
